t,ksd,seed,type
1025,0.004949953,1,off-target
1025,0.00892057,1,target
1026,0.0058303205,1,off-target
1026,0.00941289,1,target
1027,0.0058312267,1,off-target
1027,0.008738562,1,target
1028,0.0054432265,1,off-target
1028,0.009219618,1,target
1029,0.0065262346,1,off-target
1029,0.009189391,1,target
1030,0.0061362577,1,off-target
1030,0.009574023,1,target
1031,0.006526305,1,off-target
1031,0.0092927655,1,target
1032,0.007692047,1,off-target
1032,0.009804399,1,target
1033,0.0077530155,1,off-target
1033,0.009407407,1,target
1034,0.007718219,1,off-target
1034,0.01165668,1,target
1035,0.00743032,1,off-target
1035,0.010913094,1,target
1036,0.007338172,1,off-target
1036,0.011138868,1,target
1037,0.007129875,1,off-target
1037,0.011216195,1,target
1038,0.0071819765,1,off-target
1038,0.012138664,1,target
1039,0.007394836,1,off-target
1039,0.013371125,1,target
1040,0.006896125,1,off-target
1040,0.011845766,1,target
1041,0.007046219,1,off-target
1041,0.010668953,1,target
1042,0.0071687344,1,off-target
1042,0.009803797,1,target
1043,0.008159891,1,off-target
1043,0.009778492,1,target
1044,0.008707812,1,off-target
1044,0.01063911,1,target
1045,0.008380594,1,off-target
1045,0.010462461,1,target
1046,0.009096476,1,off-target
1046,0.009344539,1,target
1047,0.009668055,1,off-target
1047,0.009265594,1,target
1048,0.009848781,1,off-target
1048,0.009558328,1,target
1049,0.009644977,1,off-target
1049,0.009919867,1,target
1050,0.009027984,1,off-target
1050,0.009636094,1,target
1051,0.008283907,1,off-target
1051,0.009000516,1,target
1052,0.007644258,1,off-target
1052,0.009309711,1,target
1053,0.008857437,1,off-target
1053,0.009042367,1,target
1054,0.0089548435,1,off-target
1054,0.009417688,1,target
1055,0.009674437,1,off-target
1055,0.008794891,1,target
1056,0.010463914,1,off-target
1056,0.008829133,1,target
1057,0.011985969,1,off-target
1057,0.009574016,1,target
1058,0.011406242,1,off-target
1058,0.008632523,1,target
1059,0.009838633,1,off-target
1059,0.009155407,1,target
1060,0.009187633,1,off-target
1060,0.009146563,1,target
1061,0.00969532,1,off-target
1061,0.008748391,1,target
1062,0.010816008,1,off-target
1062,0.008727953,1,target
1063,0.009957172,1,off-target
1063,0.008589156,1,target
1064,0.010477148,1,off-target
1064,0.006928125,1,target
1065,0.009806898,1,off-target
1065,0.0065851873,1,target
1066,0.010919789,1,off-target
1066,0.006185117,1,target
1067,0.010853883,1,off-target
1067,0.005670734,1,target
1068,0.011908117,1,off-target
1068,0.0054558436,1,target
1069,0.012661492,1,off-target
1069,0.005505625,1,target
1070,0.013450117,1,off-target
1070,0.0067605237,1,target
1071,0.015745062,1,off-target
1071,0.0070828907,1,target
1072,0.015141812,1,off-target
1072,0.0070143593,1,target
1073,0.015658492,1,off-target
1073,0.0064107263,1,target
1074,0.015576093,1,off-target
1074,0.007353578,1,target
1075,0.015448305,1,off-target
1075,0.007996891,1,target
1076,0.014960211,1,off-target
1076,0.008241547,1,target
1077,0.014465781,1,off-target
1077,0.009175922,1,target
1078,0.01565971,1,off-target
1078,0.008958968,1,target
1079,0.017517235,1,off-target
1079,0.006454297,1,target
1080,0.017791532,1,off-target
1080,0.0067818514,1,target
1081,0.019692812,1,off-target
1081,0.006442617,1,target
1082,0.021742493,1,off-target
1082,0.0068987655,1,target
1083,0.023501085,1,off-target
1083,0.0071485937,1,target
1084,0.023005078,1,off-target
1084,0.0067424923,1,target
1085,0.02465825,1,off-target
1085,0.0067865467,1,target
1086,0.025325453,1,off-target
1086,0.0068275076,1,target
1087,0.025241187,1,off-target
1087,0.0061544217,1,target
1088,0.026429273,1,off-target
1088,0.0067144376,1,target
1089,0.026401203,1,off-target
1089,0.0065015936,1,target
1090,0.024469241,1,off-target
1090,0.007386586,1,target
1091,0.022960266,1,off-target
1091,0.006881656,1,target
1092,0.02163946,1,off-target
1092,0.006370453,1,target
1093,0.02060889,1,off-target
1093,0.0063146953,1,target
1094,0.01951639,1,off-target
1094,0.006016758,1,target
1095,0.019202946,1,off-target
1095,0.0057187346,1,target
1096,0.018482376,1,off-target
1096,0.0055081407,1,target
1097,0.018560031,1,off-target
1097,0.0052909767,1,target
1098,0.017024351,1,off-target
1098,0.006197969,1,target
1099,0.01623778,1,off-target
1099,0.0060868827,1,target
1100,0.016208883,1,off-target
1100,0.007139391,1,target
1101,0.017636953,1,off-target
1101,0.007791492,1,target
1102,0.019054657,1,off-target
1102,0.00872475,1,target
1103,0.017316375,1,off-target
1103,0.0073042344,1,target
1104,0.016846836,1,off-target
1104,0.0072421953,1,target
1105,0.013936289,1,off-target
1105,0.006627711,1,target
1106,0.013111281,1,off-target
1106,0.0064692656,1,target
1107,0.013952235,1,off-target
1107,0.0064365,1,target
1108,0.013125601,1,off-target
1108,0.0071880077,1,target
1109,0.012951156,1,off-target
1109,0.0063074767,1,target
1110,0.012602156,1,off-target
1110,0.0063466877,1,target
1111,0.011578094,1,off-target
1111,0.007339836,1,target
1112,0.011001109,1,off-target
1112,0.008197836,1,target
1113,0.010684031,1,off-target
1113,0.008128063,1,target
1114,0.0109098675,1,off-target
1114,0.009698852,1,target
1115,0.010910968,1,off-target
1115,0.008073297,1,target
1116,0.011521422,1,off-target
1116,0.009450422,1,target
1117,0.01154393,1,off-target
1117,0.010650843,1,target
1118,0.012230367,1,off-target
1118,0.010571125,1,target
1119,0.0133615,1,off-target
1119,0.011452953,1,target
1120,0.012273961,1,off-target
1120,0.011913961,1,target
1121,0.011555875,1,off-target
1121,0.0115696015,1,target
1122,0.010728281,1,off-target
1122,0.011156328,1,target
1123,0.009598758,1,off-target
1123,0.011134539,1,target
1124,0.010502524,1,off-target
1124,0.012271719,1,target
1125,0.010843883,1,off-target
1125,0.013394094,1,target
1126,0.009622078,1,off-target
1126,0.015820196,1,target
1127,0.0100873355,1,off-target
1127,0.013500109,1,target
1128,0.009381812,1,off-target
1128,0.012805117,1,target
1129,0.009223375,1,off-target
1129,0.012099859,1,target
1130,0.009165211,1,off-target
1130,0.010795609,1,target
1131,0.008993507,1,off-target
1131,0.01124068,1,target
1132,0.008613922,1,off-target
1132,0.011321445,1,target
1133,0.008254516,1,off-target
1133,0.012200352,1,target
1134,0.0070783906,1,off-target
1134,0.012469469,1,target
1135,0.0077268905,1,off-target
1135,0.011975969,1,target
1136,0.007923868,1,off-target
1136,0.012081602,1,target
1137,0.006961539,1,off-target
1137,0.012350391,1,target
1138,0.0072947657,1,off-target
1138,0.013559078,1,target
1139,0.0069417343,1,off-target
1139,0.014239593,1,target
1140,0.007709281,1,off-target
1140,0.014716273,1,target
1141,0.007767984,1,off-target
1141,0.014841047,1,target
1142,0.006407391,1,off-target
1142,0.018355414,1,target
1143,0.006103547,1,off-target
1143,0.018642757,1,target
1144,0.005572469,1,off-target
1144,0.0203355,1,target
1145,0.006037406,1,off-target
1145,0.018560516,1,target
1146,0.0056577576,1,off-target
1146,0.020490812,1,target
1147,0.0063612736,1,off-target
1147,0.020706296,1,target
1148,0.006361797,1,off-target
1148,0.019360702,1,target
1149,0.0065418514,1,off-target
1149,0.018738851,1,target
1150,0.007281984,1,off-target
1150,0.018611515,1,target
1151,0.008223781,1,off-target
1151,0.020030173,1,target
1152,0.007381539,1,off-target
1152,0.021355508,1,target
1153,0.0080134375,1,off-target
1153,0.019360265,1,target
1154,0.007407984,1,off-target
1154,0.018435258,1,target
1155,0.006561758,1,off-target
1155,0.017736953,1,target
1156,0.005507336,1,off-target
1156,0.017323438,1,target
1157,0.0061457735,1,off-target
1157,0.016463688,1,target
1158,0.005906086,1,off-target
1158,0.013785125,1,target
1159,0.006289141,1,off-target
1159,0.013221734,1,target
1160,0.0066969455,1,off-target
1160,0.011292024,1,target
1161,0.00571568,1,off-target
1161,0.010428937,1,target
1162,0.0051566875,1,off-target
1162,0.008936109,1,target
1163,0.006335859,1,off-target
1163,0.00903975,1,target
1164,0.00715293,1,off-target
1164,0.010125258,1,target
1165,0.0064808596,1,off-target
1165,0.009196383,1,target
1166,0.007272422,1,off-target
1166,0.0090558985,1,target
1167,0.006597125,1,off-target
1167,0.007810305,1,target
1168,0.006452039,1,off-target
1168,0.007263289,1,target
1169,0.0062387576,1,off-target
1169,0.0062580467,1,target
1170,0.0056469454,1,off-target
1170,0.006633375,1,target
1171,0.0067031407,1,off-target
1171,0.0065678284,1,target
1172,0.006082344,1,off-target
1172,0.0075402656,1,target
1173,0.00601168,1,off-target
1173,0.0068154377,1,target
1174,0.0061581484,1,off-target
1174,0.006296922,1,target
1175,0.007083117,1,off-target
1175,0.006073375,1,target
1176,0.006476336,1,off-target
1176,0.0069511486,1,target
1177,0.0068536326,1,off-target
1177,0.005999164,1,target
1178,0.0074556875,1,off-target
1178,0.0044589923,1,target
1179,0.008395797,1,off-target
1179,0.004209797,1,target
1180,0.009213234,1,off-target
1180,0.0043449765,1,target
1181,0.009899617,1,off-target
1181,0.0040840157,1,target
1182,0.0088209845,1,off-target
1182,0.0041692657,1,target
1183,0.010177453,1,off-target
1183,0.0035391876,1,target
1184,0.0110605545,1,off-target
1184,0.0036851875,1,target
1185,0.011313797,1,off-target
1185,0.0039710235,1,target
1186,0.011419969,1,off-target
1186,0.00481182,1,target
1187,0.0114128515,1,off-target
1187,0.003917531,1,target
1188,0.010652821,1,off-target
1188,0.0042182733,1,target
1189,0.011236172,1,off-target
1189,0.0040409453,1,target
1190,0.010293218,1,off-target
1190,0.004308969,1,target
1191,0.010189227,1,off-target
1191,0.0043610237,1,target
1192,0.010421563,1,off-target
1192,0.004928531,1,target
1193,0.009343867,1,off-target
1193,0.005475211,1,target
1194,0.008373594,1,off-target
1194,0.0057318127,1,target
1195,0.0076620076,1,off-target
1195,0.0051963357,1,target
1196,0.007941906,1,off-target
1196,0.0045381095,1,target
1197,0.008184352,1,off-target
1197,0.004917086,1,target
1198,0.009297782,1,off-target
1198,0.005493805,1,target
1199,0.0088298675,1,off-target
1199,0.0057317032,1,target
1200,0.009784555,1,off-target
1200,0.005742172,1,target
1201,0.010829289,1,off-target
1201,0.0057569845,1,target
1202,0.009546804,1,off-target
1202,0.0067063123,1,target
1203,0.008569203,1,off-target
1203,0.0066248127,1,target
1204,0.008464219,1,off-target
1204,0.0071860547,1,target
1205,0.00869443,1,off-target
1205,0.006978047,1,target
1206,0.008410992,1,off-target
1206,0.0074563357,1,target
1207,0.008935922,1,off-target
1207,0.007838485,1,target
1208,0.01007364,1,off-target
1208,0.0090340935,1,target
1209,0.0094510075,1,off-target
1209,0.009029305,1,target
1210,0.009739617,1,off-target
1210,0.009377297,1,target
1211,0.0109795,1,off-target
1211,0.009335281,1,target
1212,0.0123452265,1,off-target
1212,0.009101453,1,target
1213,0.012582469,1,off-target
1213,0.00941257,1,target
1214,0.011272164,1,off-target
1214,0.0089631565,1,target
1215,0.011735804,1,off-target
1215,0.0099394685,1,target
1216,0.012458109,1,off-target
1216,0.010974031,1,target
1217,0.011813719,1,off-target
1217,0.010511407,1,target
1218,0.010590664,1,off-target
1218,0.009835539,1,target
1219,0.009580727,1,off-target
1219,0.010616977,1,target
1220,0.010413289,1,off-target
1220,0.010088446,1,target
1221,0.0098231565,1,off-target
1221,0.011281164,1,target
1222,0.009928554,1,off-target
1222,0.011825711,1,target
1223,0.010841477,1,off-target
1223,0.011989476,1,target
1224,0.011339273,1,off-target
1224,0.013017266,1,target
1225,0.010322445,1,off-target
1225,0.013111493,1,target
1226,0.009899453,1,off-target
1226,0.012511438,1,target
1227,0.009530844,1,off-target
1227,0.01130725,1,target
1228,0.008509765,1,off-target
1228,0.01190475,1,target
1229,0.00942893,1,off-target
1229,0.012001351,1,target
1230,0.010100961,1,off-target
1230,0.009556664,1,target
1231,0.010455118,1,off-target
1231,0.009978539,1,target
1232,0.009024484,1,off-target
1232,0.009026688,1,target
1233,0.010162344,1,off-target
1233,0.0076580155,1,target
1234,0.010200172,1,off-target
1234,0.008486438,1,target
1235,0.010527211,1,off-target
1235,0.008131383,1,target
1236,0.0109284455,1,off-target
1236,0.006699578,1,target
1237,0.01131889,1,off-target
1237,0.0062699686,1,target
1238,0.00984225,1,off-target
1238,0.0054930467,1,target
1239,0.0100421095,1,off-target
1239,0.0059176404,1,target
1240,0.011217196,1,off-target
1240,0.0065673124,1,target
1241,0.011791406,1,off-target
1241,0.0057678283,1,target
1242,0.010804375,1,off-target
1242,0.0066452264,1,target
1243,0.012586141,1,off-target
1243,0.0073691485,1,target
1244,0.011797625,1,off-target
1244,0.0076756408,1,target
1245,0.012300149,1,off-target
1245,0.008222649,1,target
1246,0.012665906,1,off-target
1246,0.008188711,1,target
1247,0.014911258,1,off-target
1247,0.007562992,1,target
1248,0.014374523,1,off-target
1248,0.007469992,1,target
1249,0.014290844,1,off-target
1249,0.0073051094,1,target
1250,0.013468773,1,off-target
1250,0.0071506486,1,target
1251,0.012601773,1,off-target
1251,0.007687883,1,target
1252,0.012952899,1,off-target
1252,0.008905821,1,target
1253,0.012265578,1,off-target
1253,0.007982633,1,target
1254,0.014085914,1,off-target
1254,0.00743607,1,target
1255,0.014173226,1,off-target
1255,0.009329656,1,target
1256,0.016147109,1,off-target
1256,0.009333703,1,target
1257,0.016449546,1,off-target
1257,0.009474547,1,target
1258,0.015796406,1,off-target
1258,0.010075508,1,target
1259,0.01577857,1,off-target
1259,0.010656844,1,target
1260,0.015270812,1,off-target
1260,0.009656602,1,target
1261,0.0131169455,1,off-target
1261,0.009652875,1,target
1262,0.011467852,1,off-target
1262,0.011834157,1,target
1263,0.011191344,1,off-target
1263,0.011263977,1,target
1264,0.010641125,1,off-target
1264,0.011369414,1,target
1265,0.012199649,1,off-target
1265,0.010738805,1,target
1266,0.0134995235,1,off-target
1266,0.009630617,1,target
1267,0.015394883,1,off-target
1267,0.010272071,1,target
1268,0.015013719,1,off-target
1268,0.010915313,1,target
1269,0.016774524,1,off-target
1269,0.0095871175,1,target
1270,0.016336843,1,off-target
1270,0.009888555,1,target
1271,0.019037116,1,off-target
1271,0.009959937,1,target
1272,0.019479508,1,off-target
1272,0.007717211,1,target
1273,0.020341665,1,off-target
1273,0.0071727033,1,target
1274,0.018582312,1,off-target
1274,0.0073244376,1,target
1275,0.019848242,1,off-target
1275,0.0068940623,1,target
1276,0.020111047,1,off-target
1276,0.0065879845,1,target
1277,0.018072719,1,off-target
1277,0.00695293,1,target
1278,0.019770078,1,off-target
1278,0.007233008,1,target
1279,0.019384157,1,off-target
1279,0.0070120078,1,target
1280,0.01875407,1,off-target
1280,0.007505328,1,target
1281,0.01845304,1,off-target
1281,0.007909672,1,target
1282,0.020615023,1,off-target
1282,0.0089698285,1,target
1283,0.020738577,1,off-target
1283,0.009951109,1,target
1284,0.019470805,1,off-target
1284,0.010350211,1,target
1285,0.017968265,1,off-target
1285,0.011469992,1,target
1286,0.018020844,1,off-target
1286,0.012916055,1,target
1287,0.01679689,1,off-target
1287,0.014144789,1,target
1288,0.016738398,1,off-target
1288,0.014511937,1,target
1289,0.017065423,1,off-target
1289,0.015360094,1,target
1290,0.018923882,1,off-target
1290,0.016550126,1,target
1291,0.018119562,1,off-target
1291,0.015082469,1,target
1292,0.018168883,1,off-target
1292,0.0140135465,1,target
1293,0.019618383,1,off-target
1293,0.012275703,1,target
1294,0.018353406,1,off-target
1294,0.011587539,1,target
1295,0.017627945,1,off-target
1295,0.010962547,1,target
1296,0.019127289,1,off-target
1296,0.011286977,1,target
1297,0.019771257,1,off-target
1297,0.011066812,1,target
1298,0.019148711,1,off-target
1298,0.011077219,1,target
1299,0.020965165,1,off-target
1299,0.010736304,1,target
1300,0.018513437,1,off-target
1300,0.010119679,1,target
1301,0.017727891,1,off-target
1301,0.009244719,1,target
1302,0.018732509,1,off-target
1302,0.010712992,1,target
1303,0.01733397,1,off-target
1303,0.010187484,1,target
1304,0.020897985,1,off-target
1304,0.010922758,1,target
1305,0.021304313,1,off-target
1305,0.010020328,1,target
1306,0.025166124,1,off-target
1306,0.010614289,1,target
1307,0.026449187,1,off-target
1307,0.01043468,1,target
1308,0.027797906,1,off-target
1308,0.008966258,1,target
1309,0.0315736,1,off-target
1309,0.0097654145,1,target
1310,0.029747797,1,off-target
1310,0.0107105,1,target
1311,0.027718868,1,off-target
1311,0.0103517575,1,target
1312,0.025594462,1,off-target
1312,0.00997368,1,target
1313,0.023624953,1,off-target
1313,0.010057109,1,target
1314,0.02110707,1,off-target
1314,0.011125438,1,target
1315,0.018053476,1,off-target
1315,0.010745602,1,target
1316,0.017655203,1,off-target
