t,ksd,seed,type
616,0.009643898,2,target
617,0.007820641,2,off-target
617,0.002774035,2,target
618,0.008213563,2,off-target
618,0.006999293,2,target
619,0.013552188,2,off-target
619,0.0076207304,2,target
620,0.009845234,2,off-target
620,0.0055265585,2,target
621,0.014026093,2,off-target
621,0.007331246,2,target
622,0.017059624,2,off-target
622,0.009861144,2,target
623,0.0117877815,2,off-target
623,0.021150734,2,target
624,0.0062868907,2,off-target
624,0.006834969,2,target
625,0.0069576874,2,off-target
625,0.0067279376,2,target
626,0.012693594,2,off-target
626,0.006934215,2,target
627,0.006287406,2,off-target
627,0.005661418,2,target
628,0.008115938,2,off-target
628,0.0043640975,2,target
629,0.0061986716,2,off-target
629,0.009814687,2,target
630,0.007814031,2,off-target
630,0.013137601,2,target
631,0.00780325,2,off-target
631,0.009658387,2,target
632,0.0047339685,2,off-target
632,0.008898293,2,target
633,0.00640775,2,off-target
633,0.007953812,2,target
634,0.007481422,2,off-target
634,0.0072283475,2,target
635,0.008753594,2,off-target
635,0.016289046,2,target
636,0.012250625,2,off-target
636,0.009102004,2,target
637,0.013303656,2,off-target
637,0.009474758,2,target
638,0.011144219,2,off-target
638,0.015445179,2,target
639,0.018441126,2,off-target
639,0.008333848,2,target
640,0.011961219,2,off-target
640,0.008181047,2,target
641,0.011446171,2,off-target
641,0.007711828,2,target
642,0.008226343,2,off-target
642,0.0051520313,2,target
643,0.010517937,2,off-target
643,0.005608484,2,target
644,0.010249812,2,off-target
644,0.011040695,2,target
645,0.012500219,2,off-target
645,0.009248266,2,target
646,0.0061681406,2,off-target
646,0.010491336,2,target
647,0.011999016,2,off-target
647,0.009416109,2,target
648,0.005414109,2,off-target
648,0.008898063,2,target
649,0.013559875,2,off-target
649,0.0095721055,2,target
650,0.009888735,2,off-target
650,0.0062013515,2,target
651,0.014868469,2,off-target
651,0.0044026016,2,target
652,0.014791859,2,off-target
652,0.0140884295,2,target
653,0.009777375,2,off-target
653,0.01325375,2,target
654,0.01653036,2,off-target
654,0.01786916,2,target
655,0.010631719,2,off-target
655,0.008310934,2,target
656,0.0072582187,2,off-target
656,0.003768203,2,target
657,0.009525047,2,off-target
657,0.0103142345,2,target
658,0.006617734,2,off-target
658,0.011409508,2,target
659,0.009929969,2,off-target
659,0.0066878125,2,target
660,0.009319547,2,off-target
660,0.008430012,2,target
661,0.004660391,2,off-target
661,0.01142566,2,target
662,0.006322359,2,off-target
662,0.008352289,2,target
663,0.008505656,2,off-target
663,0.011125187,2,target
664,0.011146703,2,off-target
664,0.0055315588,2,target
665,0.010594609,2,off-target
665,0.01654971,2,target
666,0.014095344,2,off-target
666,0.008245965,2,target
667,0.01032611,2,off-target
667,0.00988832,2,target
668,0.011996844,2,off-target
668,0.009134648,2,target
669,0.010258109,2,off-target
669,0.0063570742,2,target
670,0.011561765,2,off-target
670,0.0066638086,2,target
671,0.010983204,2,off-target
671,0.0093028555,2,target
672,0.015789641,2,off-target
672,0.009498531,2,target
673,0.008115422,2,off-target
673,0.008268519,2,target
674,0.02434397,2,off-target
674,0.010186922,2,target
675,0.020715578,2,off-target
675,0.010318032,2,target
676,0.012072281,2,off-target
676,0.01602064,2,target
677,0.009517531,2,off-target
677,0.0075602382,2,target
678,0.014020906,2,off-target
678,0.008771711,2,target
679,0.0065969373,2,off-target
679,0.012043551,2,target
680,0.0059735468,2,off-target
680,0.0042920276,2,target
681,0.004692953,2,off-target
681,0.007678984,2,target
682,0.0061655627,2,off-target
682,0.0074952343,2,target
683,0.006691219,2,off-target
683,0.005543457,2,target
684,0.01441911,2,off-target
684,0.0061760508,2,target
685,0.012256953,2,off-target
685,0.0073159025,2,target
686,0.0057505625,2,off-target
686,0.018117476,2,target
687,0.009716859,2,off-target
687,0.009382707,2,target
688,0.008462407,2,off-target
688,0.014704996,2,target
689,0.00611725,2,off-target
689,0.021202117,2,target
690,0.005153203,2,off-target
690,0.01199318,2,target
691,0.0140299685,2,off-target
691,0.01413007,2,target
692,0.007993719,2,off-target
692,0.0049703866,2,target
693,0.02003786,2,off-target
693,0.0066748164,2,target
694,0.008371172,2,off-target
694,0.005091746,2,target
695,0.014278031,2,off-target
695,0.004849086,2,target
696,0.0075460314,2,off-target
696,0.008419238,2,target
697,0.008463313,2,off-target
697,0.010582356,2,target
698,0.0068634064,2,off-target
698,0.009606687,2,target
699,0.008781703,2,off-target
699,0.015158266,2,target
700,0.007954781,2,off-target
700,0.011794774,2,target
701,0.008354578,2,off-target
701,0.008749629,2,target
702,0.017864656,2,off-target
702,0.0061487732,2,target
703,0.015360625,2,off-target
703,0.0092445705,2,target
704,0.014554531,2,off-target
704,0.0069141914,2,target
705,0.0073527033,2,off-target
705,0.024191273,2,target
706,0.0066033592,2,off-target
706,0.014526855,2,target
707,0.015282109,2,off-target
707,0.01921627,2,target
708,0.0172425,2,off-target
708,0.015789246,2,target
709,0.0151380785,2,off-target
709,0.01973528,2,target
710,0.019594641,2,off-target
710,0.005879625,2,target
711,0.020389328,2,off-target
711,0.012385766,2,target
712,0.029952172,2,off-target
712,0.010765969,2,target
713,0.0074755,2,off-target
713,0.012269031,2,target
714,0.009070343,2,off-target
714,0.011485618,2,target
715,0.009667156,2,off-target
715,0.01312705,2,target
716,0.0070380936,2,off-target
716,0.005556023,2,target
717,0.007257672,2,off-target
717,0.008738929,2,target
718,0.019068781,2,off-target
718,0.0061571603,2,target
719,0.0072497656,2,off-target
719,0.015603535,2,target
720,0.0077964687,2,off-target
720,0.008800117,2,target
721,0.009409782,2,off-target
721,0.009268653,2,target
722,0.011487875,2,off-target
722,0.011501574,2,target
723,0.018647546,2,off-target
723,0.016554207,2,target
724,0.010926813,2,off-target
724,0.019515539,2,target
725,0.0064552967,2,off-target
725,0.020020738,2,target
726,0.006303125,2,off-target
726,0.010973715,2,target
727,0.004489953,2,off-target
727,0.009999496,2,target
728,0.0048396876,2,off-target
728,0.0185413,2,target
729,0.008684875,2,off-target
729,0.009894371,2,target
730,0.010927593,2,off-target
730,0.007758379,2,target
731,0.008578453,2,off-target
731,0.006850297,2,target
732,0.010395234,2,off-target
732,0.008806731,2,target
733,0.011835922,2,off-target
733,0.009759695,2,target
734,0.006836531,2,off-target
734,0.013291926,2,target
735,0.009787,2,off-target
735,0.010332047,2,target
736,0.011681031,2,off-target
736,0.009500355,2,target
737,0.0064159064,2,off-target
737,0.011273035,2,target
738,0.006566547,2,off-target
738,0.00996559,2,target
739,0.0131999375,2,off-target
739,0.008462988,2,target
740,0.006788906,2,off-target
740,0.010287961,2,target
741,0.008202781,2,off-target
741,0.0110000195,2,target
742,0.0094935,2,off-target
742,0.0083282925,2,target
743,0.015295313,2,off-target
743,0.0061152577,2,target
744,0.020259798,2,off-target
744,0.0046178126,2,target
745,0.01941064,2,off-target
745,0.008534675,2,target
746,0.014658344,2,off-target
746,0.00489043,2,target
747,0.012506875,2,off-target
747,0.007928484,2,target
748,0.018071454,2,off-target
748,0.014026078,2,target
749,0.0077263126,2,off-target
749,0.0129515,2,target
750,0.0068554846,2,off-target
750,0.012376078,2,target
751,0.0053855,2,off-target
751,0.005771387,2,target
752,0.0147035625,2,off-target
752,0.01742475,2,target
753,0.014785969,2,off-target
753,0.017363066,2,target
754,0.010753422,2,off-target
754,0.013724593,2,target
755,0.010070735,2,off-target
755,0.0069162813,2,target
756,0.010818671,2,off-target
756,0.0033205273,2,target
757,0.016113844,2,off-target
757,0.0062348633,2,target
758,0.007719922,2,off-target
758,0.017027734,2,target
759,0.006548859,2,off-target
759,0.010402355,2,target
760,0.015315125,2,off-target
760,0.0072225626,2,target
761,0.006648625,2,off-target
761,0.011445488,2,target
762,0.0063139843,2,off-target
762,0.020662926,2,target
763,0.009083187,2,off-target
763,0.0076567344,2,target
764,0.008799313,2,off-target
764,0.010277113,2,target
765,0.010234812,2,off-target
765,0.012238199,2,target
766,0.010019797,2,off-target
766,0.010240902,2,target
767,0.0067043905,2,off-target
767,0.008224438,2,target
768,0.013043015,2,off-target
768,0.005749172,2,target
769,0.018309532,2,off-target
769,0.00752157,2,target
770,0.009377,2,off-target
770,0.0046346174,2,target
771,0.01495325,2,off-target
771,0.010738812,2,target
772,0.005579703,2,off-target
772,0.01775232,2,target
773,0.014504047,2,off-target
773,0.008823754,2,target
774,0.0127892345,2,off-target
774,0.008461547,2,target
775,0.007521375,2,off-target
775,0.006347496,2,target
776,0.010017438,2,off-target
776,0.0064276448,2,target
777,0.008425438,2,off-target
777,0.008260688,2,target
778,0.0121773435,2,off-target
778,0.0076670703,2,target
779,0.006217125,2,off-target
779,0.007871367,2,target
780,0.0062082345,2,off-target
780,0.01515268,2,target
781,0.010582516,2,off-target
781,0.012092594,2,target
782,0.01964803,2,off-target
782,0.0034915195,2,target
783,0.0082375,2,off-target
783,0.006111508,2,target
784,0.008786578,2,off-target
784,0.011331969,2,target
785,0.0069606407,2,off-target
785,0.013588426,2,target
786,0.0183645,2,off-target
786,0.009226961,2,target
787,0.018537577,2,off-target
787,0.012464051,2,target
788,0.010789172,2,off-target
788,0.007026625,2,target
789,0.0085061565,2,off-target
789,0.0091169765,2,target
790,0.010609875,2,off-target
790,0.008317273,2,target
791,0.012400485,2,off-target
791,0.012547321,2,target
792,0.011534438,2,off-target
792,0.014438679,2,target
793,0.007676984,2,off-target
793,0.013486707,2,target
794,0.010098687,2,off-target
794,0.0039803125,2,target
795,0.011877093,2,off-target
795,0.0069959103,2,target
796,0.014978812,2,off-target
796,0.006571234,2,target
797,0.012325172,2,off-target
797,0.011120742,2,target
798,0.009819828,2,off-target
798,0.012842371,2,target
799,0.010445719,2,off-target
799,0.015827367,2,target
800,0.0077915783,2,off-target
800,0.023424363,2,target
801,0.008635672,2,off-target
801,0.0105971955,2,target
802,0.0068950155,2,off-target
802,0.009639679,2,target
803,0.010275062,2,off-target
803,0.004288965,2,target
804,0.008009469,2,off-target
804,0.010813649,2,target
805,0.010194641,2,off-target
805,0.008658973,2,target
806,0.010704281,2,off-target
806,0.015814258,2,target
807,0.019550454,2,off-target
807,0.008282867,2,target
808,0.0126195,2,off-target
808,0.009588488,2,target
809,0.016900875,2,off-target
809,0.012450711,2,target
810,0.018313577,2,off-target
810,0.008104723,2,target
811,0.0053491094,2,off-target
811,0.005777629,2,target
812,0.009450875,2,off-target
812,0.0060790037,2,target
813,0.010001938,2,off-target
813,0.0042772735,2,target
814,0.009507891,2,off-target
814,0.0074207424,2,target
815,0.009158718,2,off-target
815,0.0059651015,2,target
816,0.012954688,2,off-target
816,0.0107121095,2,target
817,0.017809547,2,off-target
817,0.010356261,2,target
818,0.015323703,2,off-target
818,0.0065627657,2,target
819,0.010948547,2,off-target
819,0.0076526953,2,target
820,0.016066577,2,off-target
820,0.014227281,2,target
821,0.012285281,2,off-target
821,0.01800107,2,target
822,0.014473688,2,off-target
822,0.005552539,2,target
823,0.013586797,2,off-target
823,0.008578117,2,target
824,0.014584109,2,off-target
824,0.014601078,2,target
825,0.012839687,2,off-target
825,0.015962645,2,target
826,0.008999672,2,off-target
826,0.011608793,2,target
827,0.01079286,2,off-target
827,0.013201305,2,target
828,0.0052295,2,off-target
828,0.007063859,2,target
829,0.008112422,2,off-target
829,0.012048625,2,target
830,0.007478609,2,off-target
830,0.012899914,2,target
831,0.013816438,2,off-target
831,0.022220133,2,target
832,0.018855,2,off-target
832,0.01538425,2,target
833,0.008969672,2,off-target
833,0.010387227,2,target
834,0.0067874845,2,off-target
834,0.017045218,2,target
835,0.006178422,2,off-target
835,0.0050117266,2,target
836,0.0060087345,2,off-target
836,0.011241305,2,target
837,0.011624953,2,off-target
837,0.015537254,2,target
838,0.011158469,2,off-target
838,0.014364305,2,target
839,0.0074922186,2,off-target
839,0.0074907383,2,target
840,0.008337547,2,off-target
840,0.009467027,2,target
841,0.008710859,2,off-target
841,0.0048312186,2,target
842,0.0077258125,2,off-target
842,0.007400172,2,target
843,0.008460031,2,off-target
843,0.0044115507,2,target
844,0.009209766,2,off-target
844,0.011426812,2,target
845,0.01619475,2,off-target
845,0.0090516955,2,target
846,0.0128308125,2,off-target
846,0.012468617,2,target
847,0.014562375,2,off-target
847,0.008480672,2,target
848,0.007708219,2,off-target
848,0.010239446,2,target
849,0.0083545,2,off-target
849,0.007342008,2,target
850,0.0073905936,2,off-target
850,0.005506082,2,target
851,0.009546891,2,off-target
851,0.006310883,2,target
852,0.0046101874,2,off-target
852,0.0035045703,2,target
853,0.010845672,2,off-target
853,0.0066814455,2,target
854,0.011501672,2,off-target
854,0.0049657268,2,target
855,0.0060679843,2,off-target
855,0.0069723516,2,target
856,0.012482828,2,off-target
856,0.008095007,2,target
857,0.008635734,2,off-target
857,0.009693074,2,target
858,0.011602891,2,off-target
858,0.009467246,2,target
859,0.012342688,2,off-target
859,0.009824661,2,target
860,0.0156355,2,off-target
860,0.009156945,2,target
861,0.009731125,2,off-target
861,0.012182242,2,target
862,0.009248094,2,off-target
862,0.008305442,2,target
863,0.0067691095,2,off-target
863,0.0044948515,2,target
864,0.006936422,2,off-target
864,0.004302918,2,target
865,0.014416484,2,off-target
865,0.00998641,2,target
866,0.007514922,2,off-target
866,0.008784028,2,target
867,0.0054890467,2,off-target
867,0.008997856,2,target
868,0.0065854373,2,off-target
868,0.01133293,2,target
869,0.013600109,2,off-target
869,0.0062206914,2,target
870,0.02326725,2,off-target
870,0.006021793,2,target
871,0.015384906,2,off-target
871,0.017753199,2,target
872,0.0073717185,2,off-target
872,0.007525223,2,target
873,0.0058655627,2,off-target
873,0.009744195,2,target
874,0.008035969,2,off-target
874,0.005992137,2,target
875,0.015018703,2,off-target
875,0.008033801,2,target
876,0.0075976565,2,off-target
876,0.003831629,2,target
877,0.019347172,2,off-target
877,0.009123282,2,target
878,0.013148047,2,off-target
878,0.009145051,2,target
879,0.0110820625,2,off-target
879,0.016842503,2,target
880,0.020422827,2,off-target
880,0.0133619215,2,target
881,0.012731375,2,off-target
881,0.0056701326,2,target
882,0.011806219,2,off-target
882,0.01249666,2,target
883,0.010839609,2,off-target
883,0.015109125,2,target
884,0.005085078,2,off-target
884,0.01057434,2,target
885,0.012154719,2,off-target
885,0.009649801,2,target
886,0.0046640313,2,off-target
886,0.004794027,2,target
887,0.012771266,2,off-target
887,0.008519476,2,target
888,0.0064826873,2,off-target
888,0.012904145,2,target
889,0.012247406,2,off-target
889,0.0034606836,2,target
890,0.011746734,2,off-target
890,0.0047521135,2,target
891,0.0070495936,2,off-target
891,0.010423047,2,target
892,0.007758266,2,off-target
892,0.011583379,2,target
893,0.0050243437,2,off-target
893,0.008504309,2,target
894,0.012621282,2,off-target
894,0.010838429,2,target
895,0.0050940625,2,off-target
895,0.005765703,2,target
896,0.007992,2,off-target
896,0.009781664,2,target
897,0.012102047,2,off-target
897,0.014963129,2,target
898,0.011920297,2,off-target
898,0.016301762,2,target
899,0.014239937,2,off-target
899,0.017944137,2,target
900,0.0071244217,2,off-target
900,0.007134887,2,target
901,0.005527875,2,off-target
901,0.007229207,2,target
902,0.0075752814,2,off-target
902,0.0058928826,2,target
903,0.01653275,2,off-target
903,0.0053027305,2,target
904,0.019496344,2,off-target
904,0.007405379,2,target
905,0.012837625,2,off-target
905,0.0050966484,2,target
906,0.016128046,2,off-target
906,0.008266094,2,target
907,0.015283453,2,off-target
907,0.014836367,2,target
908,0.015476562,2,off-target
908,0.0056157303,2,target
909,0.0063829217,2,off-target
909,0.0056058085,2,target
910,0.009578125,2,off-target
910,0.0100818435,2,target
911,0.008482046,2,off-target
911,0.006205918,2,target
912,0.006333703,2,off-target
912,0.018603398,2,target
913,0.008536078,2,off-target
913,0.011954547,2,target
914,0.007063219,2,off-target
914,0.011240867,2,target
915,0.004075859,2,off-target
915,0.015654419,2,target
916,0.01584875,2,off-target
916,0.009761016,2,target
917,0.0040028594,2,off-target
917,0.0053765704,2,target
